,Prob,Features,Class,Direction,Section
1,0.4493704955648929,pneumonia,99144,Bottom,other
2,0.449991210090725,secondary,99144,Bottom,other
3,0.4515579577969605,neg,99144,Bottom,other
4,0.45366244793459554,stay,99144,Bottom,other
5,0.45389132774685464,three,99144,Bottom,other
6,0.4546701076899876,oral,99144,Bottom,other
7,0.45467764073697753,respiratory,99144,Bottom,other
8,0.4547968793297197,liver,99144,Bottom,other
9,0.45640008406541305,alt ast,99144,Bottom,other
10,0.4570932319775769,mg po,99144,Bottom,other
11,0.4587890184756194,mass,99144,Bottom,other
12,0.4589076311014542,totbili,99144,Bottom,other
13,0.4589663798448965,alkphos,99144,Bottom,other
14,0.4594495143930703,twice,99144,Bottom,other
15,0.4601909435234126,blood alt,99144,Bottom,other
16,0.4618278573518778,ck,99144,Bottom,other
17,0.46193531793230536,tablet extended,99144,Bottom,other
18,0.4622616816755356,rate,99144,Bottom,other
19,0.4631397848425038,ct blood,99144,Bottom,other
20,0.46381951654169246,inhalation,99144,Bottom,other
21,0.4640186244729856,grade,99144,Bottom,other
22,0.46436394677487586,pm blood,99144,Bottom,other
23,0.46453962978649577,clinical,99144,Bottom,other
24,0.4647224867759064,clinic,99144,Bottom,other
25,0.46528053862426977,tube,99144,Bottom,other
26,0.465428495822548,extubated,99144,Bottom,other
27,0.46559259468775926,cirrhosis,99144,Bottom,other
28,0.46562231369191404,monitored,99144,Bottom,other
29,0.46564492921775485,hematocrit,99144,Bottom,other
30,0.4660606657641014,ast,99144,Bottom,other
31,0.46620997303542966,syndrome,99144,Bottom,other
32,0.46630326063327066,nausea,99144,Bottom,other
33,0.4663348451033354,pneumothorax,99144,Bottom,other
34,0.4663778276442929,alt,99144,Bottom,other
35,0.46675797155586674,bronchoscopy,99144,Bottom,other
36,0.46731382272780086,ast alkphos,99144,Bottom,other
37,0.4674854470570124,felt,99144,Bottom,other
38,0.4675239321393203,treatment,99144,Bottom,other
39,0.46761745298672547,unchanged,99144,Bottom,other
40,0.4676726242779018,angap,99144,Bottom,other
41,0.4676726242779018,hco angap,99144,Bottom,other
42,0.46797891177139855,persistent,99144,Bottom,other
43,0.46809196677069104,started,99144,Bottom,other
44,0.46809989258311513,alkphos totbili,99144,Bottom,other
45,0.4682427106414137,biopsy,99144,Bottom,other
46,0.4683053507015917,transplant,99144,Bottom,other
47,0.46841383383932106,portal,99144,Bottom,other
48,0.46853446648854263,thoracotomy,99144,Bottom,other
49,0.4686337484138158,prior,99144,Bottom,other
50,0.46871246908433667,breath,99144,Bottom,other
51,0.46889156749968663,right upper,99144,Bottom,other
52,0.46889186201736915,atelectasis,99144,Bottom,other
53,0.46893227089225215,required,99144,Bottom,other
54,0.46897120325154934,including,99144,Bottom,other
55,0.4692211737807626,sided,99144,Bottom,other
56,0.4692418149553742,also,99144,Bottom,other
57,0.46925568078101226,twice day,99144,Bottom,other
58,0.4692909465780884,labs,99144,Bottom,other
59,0.4697268304726394,mg blood,99144,Bottom,other
60,0.4698145235661323,qd,99144,Bottom,other
61,0.46985649102256727,upper,99144,Bottom,other
62,0.470082363162485,examination,99144,Bottom,other
63,0.4700877165479301,dissolve,99144,Bottom,other
64,0.4700877165479301,rapid dissolve,99144,Bottom,other
65,0.4700877165479301,tablet rapid,99144,Bottom,other
66,0.4704436882815592,sounds,99144,Bottom,other
67,0.47049725074134857,pco,99144,Bottom,other
68,0.4706858737245585,totbili blood,99144,Bottom,other
69,0.47076890661334425,setting,99144,Bottom,other
70,0.47084914562244884,ck cpk,99144,Bottom,other
71,0.47084914562244884,cpk,99144,Bottom,other
72,0.47091924013880715,chest tube,99144,Bottom,other
73,0.47094673942511384,cells,99144,Bottom,other
74,0.4711641049094795,mg twice,99144,Bottom,other
75,0.4712519012678789,drug,99144,Bottom,other
76,0.47146730896606126,carcinoma,99144,Bottom,other
77,0.47148200014749003,discontinued,99144,Bottom,other
78,0.4715042323764513,denies,99144,Bottom,other
79,0.47151360163406075,abdominal pain,99144,Bottom,other
80,0.4716474825400183,saturation,99144,Bottom,other
81,0.47164971635663766,blood wbc,99144,Bottom,other
82,0.47170196654604263,control,99144,Bottom,other
83,0.47185988032954734,interval,99144,Bottom,other
84,0.4718693259753857,lesions,99144,Bottom,other
85,0.4720929509443612,prophylaxis,99144,Bottom,other
86,0.4721083580106589,cell,99144,Bottom,other
87,0.47217267281755176,systolic,99144,Bottom,other
88,0.4722242841343702,tablet one,99144,Bottom,other
89,0.4723194114896422,outpatient,99144,Bottom,other
90,0.4723641816849385,urine output,99144,Bottom,other
91,0.47242825352514967,vancomycin,99144,Bottom,other
92,0.47248628187066694,amount,99144,Bottom,other
93,0.4725145177014487,course,99144,Bottom,other
94,0.4726225814870533,ascites,99144,Bottom,other
95,0.4727201589244324,sent,99144,Bottom,other
96,0.4727906425734358,esophageal,99144,Bottom,other
97,0.4728568526326436,ldh,99144,Bottom,other
98,0.47289775222828156,department,99144,Bottom,other
99,0.4729047729712849,blood pressure,99144,Bottom,other
0,0.6248909153653157,filter,99144,Top,other
1,0.6109843132729892,ivc filter,99144,Top,other
2,0.6088656453019154,sust release,99144,Top,other
3,0.6088656453019154,capsule sust,99144,Top,other
4,0.6060882262946871,femoral,99144,Top,other
5,0.604995980157332,sust,99144,Top,other
6,0.6046425908724402,ivc,99144,Top,other
7,0.6038526218588555,foot,99144,Top,other
8,0.5971722538634964,common femoral,99144,Top,other
9,0.5938672502588284,aneurysm,99144,Top,other
10,0.5849984332410115,right common,99144,Top,other
11,0.5824583560610195,common,99144,Top,other
12,0.5809500688125977,pancreaticoduodenal,99144,Top,other
13,0.5808387250861612,incision,99144,Top,other
14,0.5807427536103534,taking,99144,Top,other
15,0.5787664320299448,tibial,99144,Top,other
16,0.5778528843531986,go,99144,Top,other
17,0.5777969622906091,release hr,99144,Top,other
18,0.5774976573141071,pancreaticoduodenal artery,99144,Top,other
19,0.5753386262837397,leg,99144,Top,other
20,0.5748478303699788,puncture,99144,Top,other
21,0.5746170231983497,tamsulosin,99144,Top,other
22,0.5725909459261781,sig,99144,Top,other
23,0.5719478317647467,tamsulosin mg,99144,Top,other
24,0.5710411649219196,wound,99144,Top,other
25,0.5688925457345055,artery,99144,Top,other
26,0.5687675433461498,sig one,99144,Top,other
27,0.5680490028934732,popliteal,99144,Top,other
28,0.5677613399874801,arteriogram,99144,Top,other
29,0.5670007362741031,unless,99144,Top,other
30,0.5665340229841613,release,99144,Top,other
31,0.5663190719913592,taking pain,99144,Top,other
32,0.566258491847298,hs bedtime,99144,Top,other
33,0.5661250730486463,posterior tibial,99144,Top,other
34,0.5659914934373341,legs,99144,Top,other
35,0.5657181202410521,drainage,99144,Top,other
36,0.5655427059170581,may,99144,Top,other
37,0.5650729028263705,inferior vena,99144,Top,other
38,0.5645986580679669,ability,99144,Top,other
39,0.5643907096425989,tablet delayed,99144,Top,other
40,0.5642526810464479,lower extremity,99144,Top,other
41,0.563894842500345,po hs,99144,Top,other
42,0.5631850695273897,tablet sig,99144,Top,other
43,0.5627007407219525,daily tamsulosin,99144,Top,other
44,0.5625291270586794,away,99144,Top,other
45,0.5622261784777189,hs,99144,Top,other
46,0.5609930576783791,go home,99144,Top,other
47,0.5607882065460899,hr,99144,Top,other
48,0.5607811629894043,feel,99144,Top,other
49,0.5605535379733386,saphenous,99144,Top,other
50,0.5593699814798676,standing,99144,Top,other
51,0.5590052068371903,order catheterization,99144,Top,other
52,0.558203576448767,weight operative,99144,Top,other
53,0.558203576448767,told bear,99144,Top,other
54,0.558203576448767,operative foot,99144,Top,other
55,0.558203576448767,bear weight,99144,Top,other
56,0.558203576448767,bear,99144,Top,other
57,0.5579637131636126,vena,99144,Top,other
58,0.5579351907819534,increase activities,99144,Top,other
59,0.5576424764359468,bypass,99144,Top,other
60,0.557593895796681,angiogram,99144,Top,other
61,0.5573014730394216,capsule,99144,Top,other
62,0.5566264615253681,saphenous vein,99144,Top,other
63,0.5561905133851918,cava,99144,Top,other
64,0.5561361156286806,groin,99144,Top,other
65,0.5556960202201345,extremity,99144,Top,other
66,0.5551875609147341,high fiber,99144,Top,other
67,0.5551065704297631,puncture right,99144,Top,other
68,0.554940916593398,order,99144,Top,other
69,0.5548978978418826,sudden,99144,Top,other
70,0.5545883815421819,stairs,99144,Top,other
71,0.5545114161224528,fiber,99144,Top,other
72,0.5543110382312368,told,99144,Top,other
73,0.5543085227014762,femoral vein,99144,Top,other
74,0.5540914173627683,vena cava,99144,Top,other
75,0.5539239505762299,nonocclusive,99144,Top,other
76,0.5539084593256138,arteries,99144,Top,other
77,0.5539053176909919,embolization,99144,Top,other
78,0.5538587354501012,vein,99144,Top,other
79,0.5537574942687805,pulmonary embolism,99144,Top,other
80,0.5537574942687805,embolism,99144,Top,other
81,0.5536861816425804,pain medication,99144,Top,other
82,0.5535986195376873,delayed release,99144,Top,other
83,0.5534241617911796,may walk,99144,Top,other
84,0.5534241617911796,go stairs,99144,Top,other
85,0.5533094688378243,activities,99144,Top,other
86,0.5532553316618167,unless told,99144,Top,other
87,0.5527923310778554,guided puncture,99144,Top,other
88,0.5525600437443344,uop,99144,Top,other
89,0.5525238014945499,hr sig,99144,Top,other
90,0.5519653965070757,coil embolization,99144,Top,other
91,0.5519653965070757,coil,99144,Top,other
92,0.5518738579668995,external,99144,Top,other
93,0.5518701030339627,bedtime,99144,Top,other
94,0.551595457357989,subsegmental,99144,Top,other
95,0.5511050784562124,filter placement,99144,Top,other
96,0.5509615162865927,percocet,99144,Top,other
97,0.5509588234439361,pain medications,99144,Top,other
98,0.5504900223776662,oxycodone,99144,Top,other
99,0.5501585735259517,hr po,99144,Top,other
0,0.10215165155052207,coronary,0389,Bottom,icd
1,0.10614614624335612,catheterization,0389,Bottom,icd
2,0.1320414969391814,coronary artery,0389,Bottom,icd
3,0.14122474695559295,artery,0389,Bottom,icd
4,0.14381164302341193,cardiac,0389,Bottom,icd
5,0.14496523483914114,cardiac catheterization,0389,Bottom,icd
6,0.1783643240843491,cath,0389,Bottom,icd
7,0.185883663346768,infant,0389,Bottom,icd
8,0.19165299148657072,ccu,0389,Bottom,icd
9,0.19688598236715485,aortic,0389,Bottom,icd
10,0.2003756375577604,stenosis,0389,Bottom,icd
11,0.2084432579624453,plavix,0389,Bottom,icd
12,0.20852705868765936,artery disease,0389,Bottom,icd
13,0.21095142763719493,chest pain,0389,Bottom,icd
14,0.22472883764235943,aspirin,0389,Bottom,icd
15,0.2305702734416816,rca,0389,Bottom,icd
16,0.23561577842795978,bypass,0389,Bottom,icd
17,0.24503755767939656,cabg,0389,Bottom,icd
18,0.24805591766661364,valve,0389,Bottom,icd
19,0.24947354931876836,vessel,0389,Bottom,icd
20,0.25007152893733725,carotid,0389,Bottom,icd
21,0.2524163071242485,nstemi,0389,Bottom,icd
22,0.25282379364143776,artery bypass,0389,Bottom,icd
23,0.2538559507665529,svg,0389,Bottom,icd
24,0.2543621144279384,lad,0389,Bottom,icd
25,0.2563184566496257,aortic stenosis,0389,Bottom,icd
26,0.26145260376828183,graft,0389,Bottom,icd
27,0.2716516688821871,om,0389,Bottom,icd
28,0.2780667744313665,aspirin mg,0389,Bottom,icd
29,0.27840701465057227,post,0389,Bottom,icd
30,0.27946435786187285,cardiothoracic,0389,Bottom,icd
31,0.2843623257199284,aortic valve,0389,Bottom,icd
32,0.28447322477816506,infarction,0389,Bottom,icd
33,0.28476156656575263,myocardial infarction,0389,Bottom,icd
34,0.2851645092285548,medquist,0389,Bottom,icd
35,0.28519550377223835,medquist job,0389,Bottom,icd
36,0.2858371613554347,daily disp,0389,Bottom,icd
37,0.287951059147833,nitroglycerin,0389,Bottom,icd
38,0.28850576385540877,murmur,0389,Bottom,icd
39,0.28994816969558096,baby,0389,Bottom,icd
40,0.29010159573537786,myocardial,0389,Bottom,icd
41,0.2910879989702744,weight,0389,Bottom,icd
42,0.29353096452705996,bruits,0389,Bottom,icd
43,0.29356951390396796,disp tablet,0389,Bottom,icd
44,0.29562389554097196,descending,0389,Bottom,icd
45,0.29840078185579855,tablet delayed,0389,Bottom,icd
46,0.30374399493956933,st,0389,Bottom,icd
47,0.305320267895865,lipitor,0389,Bottom,icd
48,0.3062306956804841,lopressor,0389,Bottom,icd
49,0.3062833311509107,discharge cardiothoracic,0389,Bottom,icd
50,0.3069579821186176,valve replacement,0389,Bottom,icd
51,0.30725459521843956,postoperative,0389,Bottom,icd
52,0.3076043438134044,lcx,0389,Bottom,icd
53,0.3120101515976598,release,0389,Bottom,icd
54,0.3175225812123678,elevation,0389,Bottom,icd
55,0.31863620722253794,pod,0389,Bottom,icd
56,0.3187625418210063,tablet refills,0389,Bottom,icd
57,0.3193875779490605,mi,0389,Bottom,icd
58,0.3198458302876215,status post,0389,Bottom,icd
59,0.3208208895988483,incisions,0389,Bottom,icd
60,0.32289295680802216,angina,0389,Bottom,icd
61,0.3229561355487372,plavix mg,0389,Bottom,icd
62,0.3235129487864453,day disp,0389,Bottom,icd
63,0.3238826864937439,cardiologist,0389,Bottom,icd
64,0.32423980739828395,atorvastatin,0389,Bottom,icd
65,0.3242524577357363,avr,0389,Bottom,icd
66,0.3246405628020266,bypass graft,0389,Bottom,icd
67,0.3247809859806787,day life,0389,Bottom,icd
68,0.3247863686674796,three,0389,Bottom,icd
69,0.3261980256245323,age,0389,Bottom,icd
70,0.3279280011689006,disp,0389,Bottom,icd
71,0.32814140762852234,replacement,0389,Bottom,icd
72,0.32864074612526367,anterior descending,0389,Bottom,icd
73,0.33006399120817453,refills,0389,Bottom,icd
74,0.33031644186606707,delayed,0389,Bottom,icd
75,0.3306310893074561,meq,0389,Bottom,icd
76,0.33081785211343906,delayed release,0389,Bottom,icd
77,0.33092531781189916,pounds,0389,Bottom,icd
78,0.33106604897755915,lima,0389,Bottom,icd
79,0.33148138559326296,aorta,0389,Bottom,icd
80,0.33150812380862277,rhythm,0389,Bottom,icd
81,0.3317537550459356,newborn,0389,Bottom,icd
82,0.33186849525244005,life,0389,Bottom,icd
83,0.33209074311708525,underwent,0389,Bottom,icd
84,0.33236831147320883,kg,0389,Bottom,icd
85,0.3328769172441822,anterior,0389,Bottom,icd
86,0.3329989388909365,left anterior,0389,Bottom,icd
87,0.3345095773288477,postoperative day,0389,Bottom,icd
88,0.334588634814185,amiodarone,0389,Bottom,icd
89,0.33523616080400803,exertion,0389,Bottom,icd
90,0.3357523792953374,st elevation,0389,Bottom,icd
91,0.3368570976949352,revealed,0389,Bottom,icd
92,0.3373686090146698,three vessel,0389,Bottom,icd
93,0.33784892547432566,cad,0389,Bottom,icd
94,0.3384297129408077,th,0389,Bottom,icd
95,0.33845422731602465,clopidogrel,0389,Bottom,icd
96,0.33884139793212137,lopressor mg,0389,Bottom,icd
97,0.3388544802524047,job,0389,Bottom,icd
98,0.33938869985605,cardiac cath,0389,Bottom,icd
99,0.3396355252611271,cardiology,0389,Bottom,icd
0,0.9143724407285461,sepsis,0389,Top,icd
1,0.9004065028159396,hypotension,0389,Top,icd
2,0.8979694229180527,lactate,0389,Top,icd
3,0.8701724671692203,pneumonia,0389,Top,icd
4,0.8640168786906642,septic,0389,Top,icd
5,0.8603020305283096,vancomycin,0389,Top,icd
6,0.8351999882065497,flagyl,0389,Top,icd
7,0.826985330309548,ed,0389,Top,icd
8,0.8228641377866396,micu,0389,Top,icd
9,0.7990999754860152,shock,0389,Top,icd
10,0.7977022306356532,septic shock,0389,Top,icd
11,0.7955298122740585,diarrhea,0389,Top,icd
12,0.7891799396119175,infection,0389,Top,icd
13,0.7887833976040924,urine,0389,Top,icd
14,0.7868560256613009,hypotensive,0389,Top,icd
15,0.7810474699232758,icu,0389,Top,icd
16,0.7786164539465843,fluid,0389,Top,icd
17,0.778513917865552,abdominal,0389,Top,icd
18,0.7783938746908285,levophed,0389,Top,icd
19,0.7774568466957177,expired,0389,Top,icd
20,0.7757011681710262,zosyn,0389,Top,icd
21,0.7733161894183701,likely,0389,Top,icd
22,0.7720723738253688,source,0389,Top,icd
23,0.7668307118703568,abdominal pain,0389,Top,icd
24,0.7604944621124882,ceftriaxone,0389,Top,icd
25,0.7561696016852276,line,0389,Top,icd
26,0.754705721029661,antibiotics,0389,Top,icd
27,0.7526213266032029,pressors,0389,Top,icd
28,0.7523257178294005,mental,0389,Top,icd
29,0.748647719138954,ivf,0389,Top,icd
30,0.7425282741698629,mental status,0389,Top,icd
31,0.7415238455870768,fevers,0389,Top,icd
32,0.7381745354580614,neg,0389,Top,icd
33,0.7367923326978785,levofloxacin,0389,Top,icd
34,0.73436139378517,urosepsis,0389,Top,icd
35,0.7342836000104208,vanc,0389,Top,icd
36,0.7322210846384896,monos,0389,Top,icd
37,0.7318076926419413,pna,0389,Top,icd
38,0.7316932386301365,eos,0389,Top,icd
39,0.7290681458550299,lymphs monos,0389,Top,icd
40,0.7280629167345836,baseline,0389,Top,icd
41,0.7269088121331813,discharge medicine,0389,Top,icd
42,0.7263012197336246,medicine,0389,Top,icd
43,0.7248561548680007,neuts,0389,Top,icd
44,0.7234744444966369,monos eos,0389,Top,icd
45,0.7228788565288706,cxr,0389,Top,icd
46,0.7228391326431111,respiratory failure,0389,Top,icd
47,0.7215389734508695,vanco,0389,Top,icd
48,0.7200509583923304,fever,0389,Top,icd
49,0.7192681253045813,lymphs,0389,Top,icd
50,0.7185581507100061,cultures,0389,Top,icd
51,0.7176286191390953,resuscitation,0389,Top,icd
52,0.7170560796275101,central,0389,Top,icd
53,0.7141495074600009,ns,0389,Top,icd
54,0.7104199103483768,acute renal,0389,Top,icd
55,0.7082779051697731,tachycardic,0389,Top,icd
56,0.7080865767096219,renal failure,0389,Top,icd
57,0.7079494144677411,failure,0389,Top,icd
58,0.707130976032212,given,0389,Top,icd
59,0.7005213022770368,diff,0389,Top,icd
60,0.6982039028536619,cefepime,0389,Top,icd
61,0.6947507325443727,cough,0389,Top,icd
62,0.693338386138105,neuts bands,0389,Top,icd
63,0.69190035589173,bp,0389,Top,icd
64,0.6900488650446895,nursing home,0389,Top,icd
65,0.6894641872797205,bands,0389,Top,icd
66,0.6893581883814961,ast,0389,Top,icd
67,0.6883408946034248,aspiration,0389,Top,icd
68,0.6881624654522465,abscess,0389,Top,icd
69,0.6881300393650883,alt,0389,Top,icd
70,0.687430185348241,day course,0389,Top,icd
71,0.684021856821454,tube,0389,Top,icd
72,0.6824848958484852,broad,0389,Top,icd
73,0.6813812832359134,lactate pm,0389,Top,icd
74,0.6811170487217928,blood lactate,0389,Top,icd
75,0.6802273789159837,bands lymphs,0389,Top,icd
76,0.6801207260853236,central line,0389,Top,icd
77,0.6798061102452712,improved,0389,Top,icd
78,0.6784488244757529,liver,0389,Top,icd
79,0.6775163355949158,uti,0389,Top,icd
80,0.6772773655909673,albumin,0389,Top,icd
81,0.6760086177232008,metas,0389,Top,icd
82,0.6756427626951785,biliary,0389,Top,icd
83,0.6756128053925048,discharge job,0389,Top,icd
84,0.6755994025399568,chills,0389,Top,icd
85,0.6752232112167541,metas myelos,0389,Top,icd
86,0.6752148029025008,myelos,0389,Top,icd
87,0.6744394602974645,nursing,0389,Top,icd
88,0.6744269125384141,ij,0389,Top,icd
89,0.6723618082592202,atyps,0389,Top,icd
90,0.6713291720364476,dementia,0389,Top,icd
91,0.6709296195342834,course,0389,Top,icd
92,0.6706200141061347,meropenem,0389,Top,icd
93,0.6703778012809517,atyps metas,0389,Top,icd
94,0.6674494092041737,cellulitis,0389,Top,icd
95,0.6673874808006961,place,0389,Top,icd
96,0.6655044559595054,setting,0389,Top,icd
97,0.6654332648223757,discharge surgery,0389,Top,icd
98,0.6626012780735178,guarding,0389,Top,icd
99,0.6612655517717393,held,0389,Top,icd
0,0.14654311343286575,replacement,41071,Bottom,icd
1,0.14836388922108068,valve replacement,41071,Bottom,icd
2,0.14985635639146283,aortic stenosis,41071,Bottom,icd
3,0.16564989550920936,referred,41071,Bottom,icd
4,0.1818999983750067,sepsis,41071,Bottom,icd
5,0.21369860012166578,stress,41071,Bottom,icd
6,0.2169415616684888,avr,41071,Bottom,icd
7,0.22523137855056333,aortic,41071,Bottom,icd
8,0.2413454504278614,aortic valve,41071,Bottom,icd
9,0.2444329971847659,valve,41071,Bottom,icd
10,0.25147732284368457,elective,41071,Bottom,icd
11,0.2525704340257093,stress test,41071,Bottom,icd
12,0.26315103270564555,exertion,41071,Bottom,icd
13,0.26771683475592634,severe aortic,41071,Bottom,icd
14,0.2795974986820204,area,41071,Bottom,icd
15,0.2796684293705934,test,41071,Bottom,icd
16,0.29342012404903517,valve area,41071,Bottom,icd
17,0.2938966603401913,septic,41071,Bottom,icd
18,0.29694080988687477,ett,41071,Bottom,icd
19,0.3045030383416891,dyspnea exertion,41071,Bottom,icd
20,0.3051003526894337,infant,41071,Bottom,icd
21,0.3053802959371923,hypotension,41071,Bottom,icd
22,0.30639468727675784,gradient,41071,Bottom,icd
23,0.31358727446332896,angina,41071,Bottom,icd
24,0.3224794844685348,lactate,41071,Bottom,icd
25,0.32313979675525684,stenosis,41071,Bottom,icd
26,0.32348569894147006,tissue,41071,Bottom,icd
27,0.32538082646294997,exercise,41071,Bottom,icd
28,0.32827676184844073,referred cardiac,41071,Bottom,icd
29,0.33733196073963856,septic shock,41071,Bottom,icd
30,0.3412292884727707,reversible,41071,Bottom,icd
31,0.34146074763136597,levophed,41071,Bottom,icd
32,0.34235276755214805,coumadin,41071,Bottom,icd
33,0.3436837161928945,obesity,41071,Bottom,icd
34,0.3440048289686041,repair,41071,Bottom,icd
35,0.3457539736627731,recently,41071,Bottom,icd
36,0.34936141667372483,mg day,41071,Bottom,icd
37,0.3501349180918976,icu,41071,Bottom,icd
38,0.3534937288217857,exertional,41071,Bottom,icd
39,0.35735138170776415,severely thickened,41071,Bottom,icd
40,0.35758703173812656,life,41071,Bottom,icd
41,0.3582083464651972,negative,41071,Bottom,icd
42,0.35895069053718104,thickened deformed,41071,Bottom,icd
43,0.3601787893322319,elective cardiac,41071,Bottom,icd
44,0.36069753265562915,hernia,41071,Bottom,icd
45,0.3614696172505495,intensive care,41071,Bottom,icd
46,0.3634326490850192,tonsillectomy,41071,Bottom,icd
47,0.3634390832582608,valvuloplasty,41071,Bottom,icd
48,0.3637200609725151,intensive,41071,Bottom,icd
49,0.364219129466409,replacement coronary,41071,Bottom,icd
50,0.36468441263056933,deformed,41071,Bottom,icd
51,0.365331149282165,antibiotics,41071,Bottom,icd
52,0.36603081400732085,times days,41071,Bottom,icd
53,0.36686522066062355,fatigue,41071,Bottom,icd
54,0.3675701288830671,procedure,41071,Bottom,icd
55,0.37006742742787474,leaflets severely,41071,Bottom,icd
56,0.37017087106987195,aortic insufficiency,41071,Bottom,icd
57,0.3701712713565697,referred dr,41071,Bottom,icd
58,0.3703885954688403,critical,41071,Bottom,icd
59,0.371103676262748,mean gradient,41071,Bottom,icd
60,0.37189874954437335,mother,41071,Bottom,icd
61,0.37208661502060025,postoperative,41071,Bottom,icd
62,0.3734229738166281,ivf,41071,Bottom,icd
63,0.3762957743394511,gradient mmhg,41071,Bottom,icd
64,0.3763775641907213,number,41071,Bottom,icd
65,0.378179368602159,pneumonia,41071,Bottom,icd
66,0.3785615870956821,underwent aortic,41071,Bottom,icd
67,0.37870673056532517,died,41071,Bottom,icd
68,0.3793466258543677,mechanical,41071,Bottom,icd
69,0.37981425987354256,central,41071,Bottom,icd
70,0.3808487931427956,vancomycin,41071,Bottom,icd
71,0.3825067276904241,dyspnea,41071,Bottom,icd
72,0.38261644971402003,pericardial valve,41071,Bottom,icd
73,0.38263969209620907,urosepsis,41071,Bottom,icd
74,0.3828970752937088,prescribed provider,41071,Bottom,icd
75,0.383265225251968,stable condition,41071,Bottom,icd
76,0.3845123096856666,post aortic,41071,Bottom,icd
77,0.3847555283574079,critical aortic,41071,Bottom,icd
78,0.38581843529939264,vitamin,41071,Bottom,icd
79,0.3859417583905915,tube,41071,Bottom,icd
80,0.38658726112489233,tissue valve,41071,Bottom,icd
81,0.3869288933111097,imaging,41071,Bottom,icd
82,0.387419491857386,flagyl,41071,Bottom,icd
83,0.38817900781727127,inches,41071,Bottom,icd
84,0.3884761190324663,approximately,41071,Bottom,icd
85,0.38901395983407117,baby,41071,Bottom,icd
86,0.3891845369972373,breast,41071,Bottom,icd
87,0.3892567069565134,murmur,41071,Bottom,icd
88,0.3895315929506675,apnea,41071,Bottom,icd
89,0.3896840631880245,hernia repair,41071,Bottom,icd
90,0.39112599845865603,underwent,41071,Bottom,icd
91,0.39128802627902826,warm,41071,Bottom,icd
92,0.39155530169836494,condition,41071,Bottom,icd
93,0.3923157837144552,discharged,41071,Bottom,icd
94,0.39245053579078243,perfused,41071,Bottom,icd
95,0.39253590454384946,ij,41071,Bottom,icd
96,0.3926601645424364,cefepime,41071,Bottom,icd
97,0.3927541219330222,appendectomy,41071,Bottom,icd
98,0.3928111538026837,postoperative day,41071,Bottom,icd
99,0.39301605773440473,line,41071,Bottom,icd
0,0.9792010158745865,nstemi,41071,Top,icd
1,0.9719926246076853,troponin,41071,Top,icd
2,0.9573248237113676,myocardial infarction,41071,Top,icd
3,0.9549951094659689,myocardial,41071,Top,icd
4,0.9546451708583313,infarction,41071,Top,icd
5,0.9528140518358049,mb,41071,Top,icd
6,0.9465775013506103,elevation,41071,Top,icd
7,0.9465069320478962,ck,41071,Top,icd
8,0.9441376622673343,st,41071,Top,icd
9,0.9415244771787432,st elevation,41071,Top,icd
10,0.9232415506897684,chest pain,41071,Top,icd
11,0.9137211433086502,heparin,41071,Top,icd
12,0.9011387875570204,ck mb,41071,Top,icd
13,0.9006253828635647,elevation myocardial,41071,Top,icd
14,0.8764384215707173,outside hospital,41071,Top,icd
15,0.8613947281857632,mb mb,41071,Top,icd
16,0.858875278576411,iabp,41071,Top,icd
17,0.8558266894961007,plavix,41071,Top,icd
18,0.8556482694864334,outside,41071,Top,icd
19,0.8510613297133844,mb indx,41071,Top,icd
20,0.8510613297133844,indx,41071,Top,icd
21,0.8490650584766489,drip,41071,Top,icd
22,0.8270982978351283,cath,41071,Top,icd
23,0.8178740605295005,heparin drip,41071,Top,icd
24,0.8157857166349153,osh,41071,Top,icd
25,0.8138013185138907,catheterization,41071,Top,icd
26,0.8112798287414547,indx ctropnt,41071,Top,icd
27,0.8097287987157333,mi,41071,Top,icd
28,0.8023204262237054,hospital,41071,Top,icd
29,0.8015817483133972,ctropnt,41071,Top,icd
30,0.7969996420643907,ruled,41071,Top,icd
31,0.7879044419301793,balloon,41071,Top,icd
32,0.7872625566338282,pain,41071,Top,icd
33,0.7866976584706977,balloon pump,41071,Top,icd
34,0.7864135111432464,cpk,41071,Top,icd
35,0.7857795813885113,pump,41071,Top,icd
36,0.7821699154659735,elevated,41071,Top,icd
37,0.7818080586766977,trop,41071,Top,icd
38,0.7787643690209047,nitroglycerin,41071,Top,icd
39,0.7768166391839997,ekg,41071,Top,icd
40,0.7726959719066386,presented,41071,Top,icd
41,0.7690767898920341,complaint chest,41071,Top,icd
42,0.7660866923413292,cardiac catheterization,41071,Top,icd
43,0.764978593546564,ace,41071,Top,icd
44,0.7642687896665056,ccu,41071,Top,icd
45,0.7641442454814347,ruled nstemi,41071,Top,icd
46,0.7624225119545318,atorvastatin,41071,Top,icd
47,0.7602592743443622,coronary,41071,Top,icd
48,0.7592093467152765,blood ck,41071,Top,icd
49,0.7590666641705435,heart attack,41071,Top,icd
50,0.753672501956266,cath lab,41071,Top,icd
51,0.7521568625658962,attack,41071,Top,icd
52,0.7513822813420997,emergency,41071,Top,icd
53,0.7504071293026648,dysfunction,41071,Top,icd
54,0.7472970704496964,vessel,41071,Top,icd
55,0.7449428125919779,diaphoresis,41071,Top,icd
56,0.7427032470312651,insulin,41071,Top,icd
57,0.742607372742781,lab,41071,Top,icd
